,signal
4212,0.001792306
4213,0.00441491
4214,0.001547245
4215,-0.007970326
4216,0.009003129
4217,-0.01066098
4218,0.010464768
4219,-0.001514136
4220,0.000418749
4221,-0.003587097
4222,-0.001820504
4223,0.005872037
4224,-0.007974368
4225,0.007777836
4226,-0.002616986
4227,0.004038527
4228,-0.010228207
4229,0.007896711
4230,0.000998615
4231,-0.003895814
4232,0.000769877
4233,-0.001537634
4234,0.00562915
4235,-0.002883352
4236,-0.004200152
4237,0.003660156
4238,-0.005353115
4239,0.008595317
4240,0.000241403
4241,-0.008031774
4242,0.007111814
4243,-0.001544381
4244,-0.003898997
4245,0.001315704
4246,0.001887576
4247,0.000524826
4248,-0.001343774
4249,-0.003941446
4250,0.011101659
4251,-0.01025514
4252,0.003493477
4253,0.003137509
4254,-0.005803421
4255,0.002341787
4256,-0.002136143
4257,0.003602348
4258,0.000125241
4259,-0.003579552
4260,0.001863226
4261,0.001792108
4262,0.001709249
4263,-0.008390245
4264,0.00655211
4265,-0.000198664
4266,-0.001885321
4267,-0.00128719
4268,0.001558657
4269,0.002657336
4270,-0.003847546
4271,0.002010849
4272,0.000398155
4273,-0.000919451
4274,-0.00236138
4275,0.003453561
4276,0.000601153
4277,-0.002639878
4278,0.000721799
4279,0.000972276
4280,-0.002220336
4281,0.003843858
4282,-0.002246892
4283,-0.008360809
4284,0.0084045
4285,0.008969643
4286,-0.009065139
4287,-0.001614891
4288,-2.58e-05
4289,0.003361671
4290,-0.009362688
4291,0.013603824
4292,-0.011709159
4293,0.017649104
4294,-0.017109443
4295,0.009560585
4296,-0.008622988
4297,0.00311998
4298,0.00802579
4299,-0.009691336
4300,0.001975343
4301,-0.00177423
4302,0.00251317
4303,0.007844952
4304,-0.017123829
4305,0.011152633
4306,-0.002535013
4307,0.003129165
4308,-0.003891533
4309,0.001066635
4310,0.003467969
4311,-0.001332203
4312,-0.0083397
4313,0.014092029
4314,-0.009923962
4315,0.000213094
4316,0.000757032
4317,0.002819774
4318,-0.001473571
4319,-0.000256188
4320,0.002886987
4321,-0.002323788
4322,-0.004291606
4323,0.005436494
4324,-0.002871501
4325,-0.000898284
4326,0.01014606
4327,-0.010677363
4328,-0.002151212
4329,0.011600695
4330,-0.009479392
4331,0.003625247
4332,0.00624897
4333,-0.013758357
4334,0.016230881
4335,-0.015589671
4336,0.007838549
4337,-0.007115202
4338,0.013350003
4339,-0.011969652
4340,0.005005382
4341,0.001480196
4342,-0.006472351
4343,0.005431981
4344,-0.000596806
4345,-0.000260504
4346,-0.001819252
4347,-0.002611827
4348,0.004517612
4349,0.005363751
4350,-0.013639577
4351,0.009139024
4352,0.006404329
4353,-0.000589185
4354,-0.020097873
4355,0.01219827
4356,0.006210405
4357,-0.004498958
4358,-0.007079285
4359,0.011283301
4360,-0.009083175
4361,0.008822584
4362,-0.002541897
4363,-0.008014466
4364,0.004523341
4365,0.002689812
4366,-0.005572648
4367,0.007224674
4368,-0.002378754
4369,0.005962852
4370,-0.011339959
4371,0.001360301
4372,0.005310814
4373,0.00358773
4374,-0.012124535
4375,0.007150254
4376,-0.004229921
4377,0.007146757
4378,0.000521961
4379,-0.008178447
4380,-0.000159067
4381,0.00594445
4382,-0.001870577
4383,0.002388584
4384,-0.00549482
4385,0.004235844
4386,0.00453965
4387,-0.010081164
4388,-0.000403153
4389,0.009479243
4390,-0.007027752
4391,0.006527321
4392,-0.0097441
4393,0.012758767
4394,-0.008726321
4395,0.000546682
4396,0.00074531
4397,-0.001486758
4398,0.001792175
4399,0.002108169
4400,-0.001336318
4401,-0.003824406
4402,0.003617772
4403,0.000182256
4404,0.00331596
4405,-0.010536399
4406,0.010638444
4407,-0.003753752
4408,0.001022296
4409,-0.000623937
4410,-0.004561955
4411,0.007520935
4412,-0.010764364
4413,0.009974103
4414,-0.000632419
4415,-0.004203458
4416,0.003741035
4417,-0.004779363
4418,0.010958753
4419,-0.014953004
4420,0.008456468
4421,-0.001113685
4422,-0.004504565
4423,0.00664835
4424,-0.001537331
4425,-0.002114579
4426,0.001258655
4427,0.000125175
4428,-0.003315698
4429,0.000764738
4430,0.00587841
4431,-0.001506049
4432,-0.003814637
4433,-0.00207797
4434,0.005026019
4435,0.001714862
4436,-0.001548521
4437,-0.002539974
4438,-0.00045521
4439,0.000834686
4440,0.004448646
4441,-0.004372803
4442,-0.001468384
4443,0.003526312
4444,-0.002181765
4445,0.000100934
4446,0.008836982
4447,-0.013297908
4448,0.001973152
4449,0.004759687
4450,-0.004863931
4451,0.003472143
4452,0.00253635
4453,-0.004250879
4454,0.002380757
4455,-0.00106417
4456,0.002866721
4457,-0.005756977
4458,0.004893804
4459,-0.005125126
4460,0.007235335
4461,-0.005586978
4462,0.001244214
4463,0.005229906
4464,-0.011063749
4465,0.007786275
4466,0.002312034
4467,-0.006977971
4468,0.013432869
4469,-0.017291018
4470,0.000893181
4471,0.008890356
4472,-0.000423603
4473,-0.004185678
4474,0.007617262
4475,-0.010880845
4476,0.002805864
4477,0.004798983
4478,-0.008013572
4479,0.010783539
4480,-0.001702045
4481,-0.003946215
4482,0.002438968
4483,-0.01069071
4484,0.011815763
4485,-0.000694394
4486,-0.006479929
4487,0.00292078
4488,-5.3e-06
4489,0.002855977
4490,-0.0025113
4491,0.003012584
4492,-0.003604377
4493,0.006854492
4494,-0.008484709
4495,-7.49e-06
4496,-8.29e-05
4497,0.009970483
4498,-0.007955187
4499,0.00034893
4500,-0.000904322
4501,0.000170324
4502,0.002895785
4503,-0.001693334
4504,-0.000984489
4505,0.003395263
4506,-0.008850805
4507,0.013622889
4508,-0.010972675
4509,0.004400053
4510,0.002617027
4511,-0.003378721
4512,0.001565406
4513,-0.008835411
4514,0.015242709
4515,-0.012297531
4516,0.012344939
4517,-0.009553868
4518,-0.001031199
4519,0.003261323
4520,0.001715811
4521,-0.005843742
4522,0.004199947
4523,-0.00102172
4524,0.002322743
4525,-0.000372553
4526,-0.003496616
4527,0.003146838
4528,-0.004580113
4529,0.001045816
4530,0.011297988
4531,-0.007338048
4532,-0.003315637
4533,-0.001065362
4534,0.008582597
4535,-0.00995172
4536,0.001555404
4537,0.004441274
4538,0.000478215
4539,-0.002450675
4540,-0.00229457
4541,0.004393346
4542,0.000770462
4543,-0.007254994
4544,0.00630687
4545,-0.003118189
4546,0.004120613
4547,-0.00252336
4548,-0.002644562
4549,0.010467141
4550,-0.015114974
4551,0.007764481
4552,0.000149331
4553,0.000767352
4554,-0.002555643
4555,-0.001930122
4556,0.004955815
4557,-0.001982512
4558,-0.001514992
4559,0.001063904
4560,0.002316755
4561,-0.003312458
4562,0.005037632
4563,-0.006558106
4564,0.005808786
4565,-0.006331285
4566,0.005059713
4567,0.000500099
4568,-0.002794644
4569,0.000549538
4570,0.001093778
4571,-0.002956624
4572,0.002783108
4573,-0.004377236
4574,0.008360466
4575,-0.007493015
4576,0.004532993
4577,-0.001594236
4578,0.001144106
4579,-0.003831219
4580,0.003905778
4581,0.000543534
4582,-0.005685963
4583,0.003076138
4584,0.003433627
4585,-0.003556307
4586,0.000796074
4587,0.001342408
4588,-0.003554649
4589,0.001663363
4590,0.001094977
4591,-0.002071171
4592,0.004471465
4593,-0.007654957
4594,0.009719053
4595,-0.008829901
4596,0.006028252
4597,-0.000697828
4598,-0.001234496
4599,-0.005549459
4600,0.013500801
4601,-0.01201499
4602,0.006908885
4603,-0.001101296
4604,-0.007311257
4605,0.003636081
4606,0.00220265
4607,0.001133989
4608,-0.004576092
4609,0.005863298
4610,-0.004507854
4611,0.004010204
4612,-0.007853389
4613,0.00767386
4614,0.00029442
4615,-0.000964581
4616,-0.005222294
4617,0.007073048
4618,-0.004209521
4619,0.001645223
4620,-0.004801847
4621,0.002620107
4622,0.001363568
4623,0.001737102
4624,0.001511673
4625,-0.006448899
4626,0.004103021
4627,0.000459714
4628,0.001036835
4629,-0.005111923
4630,0.002266225
4631,0.001975893
4632,-0.004810682
4633,0.00870147
4634,-0.009277798
4635,0.004093985
4636,-0.002896928
4637,0.005694761
4638,-0.002875317
4639,-0.001533169
4640,0.004795289
4641,-0.011112957
4642,0.011062669
4643,-0.001325588
4644,-0.007036966
4645,0.006405522
4646,-0.001330473
4647,0.003208627
4648,-0.006158679
4649,0.003305646
4650,0.001842827
4651,-0.000691003
4652,-0.007266725
4653,0.009911052
4654,-0.00576005
4655,0.003163382
4656,-0.002684351
4657,0.001677398
4658,-0.007496652
4659,0.012904496
4660,-0.011344378
4661,0.006082539
4662,0.000310491
4663,-0.001485323
4664,0.002050054
4665,-0.000478276
4666,-0.002732304
4667,0.002630963
4668,-0.004024772
4669,0.004150519
4670,0.001272502
4671,-0.003247569
4672,-0.000758748
4673,0.005368392
4674,-0.013705798
4675,0.017492689
4676,-0.010483436
4677,0.003890789
4678,-0.003186479
4679,0.001829356
4680,0.005664629
4681,-0.005635502
4682,-0.005643147
4683,0.00796989
4684,0.000882231
4685,-0.004281579
4686,0.000410356
4687,0.002102289
4688,-0.003566176
4689,0.009565976
4690,-0.014505743
4691,0.008989288
4692,0.003529085
4693,-0.010560424
4694,0.004371569
4695,0.001096936
4696,-0.000127644
4697,0.003127881
4698,-0.004586264
4699,0.002330081
4700,-0.005991453
4701,0.007808036
4702,0.002318615
4703,-0.012599995
4704,0.005926059
4705,0.007936425
4706,-0.004306988
4707,-0.005004994
4708,0.003560318
4709,0.002598989
4710,-0.006769223
4711,0.004143068
4712,-0.003217502
4713,0.004116738
4714,-0.000510909
4715,-0.001419685
4716,0.002532533
4717,-0.001603692
4718,-0.004542853
4719,0.003448853
4720,0.002959061
4721,-0.003293585
4722,0.003045228
4723,-0.003280202
4724,0.005785311
4725,-0.003453773
4726,-0.005647686
4727,0.009380154
4728,-0.021261022
4729,0.025461211
4730,-0.005190715
4731,-0.003848543
4732,-0.001834164
4733,-0.002722096
4734,-0.005030232
4735,0.02342455
4736,-0.005830376
4737,-0.013765255
4738,0.009484673
4739,-0.007509451
4740,0.000161259
4741,0.005399244
4742,-0.008551379
4743,0.021218062
4744,-0.017627414
4745,0.00317572
4746,0.003479421
4747,-0.008368461
4748,0.006666386
4749,-0.000487034
4750,-0.006581572
4751,0.003208177
4752,0.005336567
4753,-0.009515408
4754,0.013092662
4755,-0.004615393
4756,0.001652488
4757,-0.009402544
4758,0.002578929
4759,0.004043543
4760,0.000641928
4761,-0.003396035
4762,0.006317589
4763,-0.002989899
4764,-0.004646546
4765,-0.002310639
4766,0.008970205
4767,-0.007803577
4768,0.006434476
4769,0.005034113
4770,-0.010314652
4771,0.002423664
4772,0.000582731
4773,-0.003454483
4774,0.005514778
4775,-0.000632656
4776,-0.000531982
4777,0.003164656
4778,-0.017761102
4779,0.019418909
4780,-0.000337655
4781,-0.009410298
4782,0.003030322
4783,0.004294319
4784,-0.003295704
4785,-0.003757628
4786,0.004995448
4787,-0.004590792
4788,0.009880516
4789,-0.016378281
4790,0.008211351
4791,0.014696367
4792,-0.016566225
4793,0.009511371
4794,-0.011468532
4795,0.007802426
4796,-0.004933578
4797,0.001434848
4798,0.005082798
4799,-0.008467516
4800,0.00314219
4801,0.002835546
4802,0.002847324
4803,-0.00703561
4804,0.000158644
4805,0.004192801
4806,-0.00161885
4807,0.00619803
4808,-0.007276428
4809,0.001197753
4810,-0.003309365
4811,0.002902539
4812,-0.001315451
4813,0.005655651
4814,-0.005918895
4815,0.000818212
4816,0.000760914
4817,0.00144497
4818,-0.003390473
4819,0.004153934
4820,-0.002551352
4821,0.001974897
4822,-0.001448434
4823,-0.001975148
4824,0.004346204
4825,0.001598943
4826,0.000446061
4827,-0.015041766
4828,0.014170595
4829,-0.003830379
4830,-0.00312679
4831,0.006490005
4832,-0.001172149
4833,-0.006705055
4834,0.008664466
4835,-0.002141493
4836,-0.00407059
4837,0.003704725
4838,0.002958154
4839,-0.011174389
4840,0.006673835
4841,0.002840983
4842,-0.005524165
4843,0.002309645
4844,0.006057764
4845,-0.010164517
4846,0.008967046
4847,-0.00456424
4848,0.001860316
4849,-0.006523028
4850,0.008280606
4851,-0.004431552
4852,0.005406154
4853,-0.009260141
4854,0.007736611
4855,9.96e-05
4856,-0.002342734
4857,-0.006221887
4858,0.009726874
4859,-0.007481831
4860,0.005970048
4861,-0.001383524
4862,-0.002317965
4863,0.003744224
4864,-0.00332936
4865,0.002975002
4866,-0.009863625
4867,0.011988366
4868,-0.004522273
4869,0.006369206
4870,-0.014305242
4871,0.011771907
4872,-0.003219527
4873,-0.004031299
4874,0.00464909
4875,-0.00056383
4876,-0.002682582
4877,0.007457297
4878,-0.008101685
4879,0.004875375
4880,-0.004719035
4881,0.00278222
4882,0.001552734
4883,-0.003984376
4884,0.0145728
4885,-0.012939534
4886,-0.00423306
4887,-0.004657559
4888,0.014982962
4889,-0.000342508
4890,-0.012265386
4891,0.011728036
4892,-0.002503209
4893,-0.002499723
4894,0.001977634
4895,-0.00351654
4896,0.004217781
4897,-0.00724856
4898,0.00035583
4899,0.008863043
4900,-0.001900631
4901,-0.001546743
4902,0.000912503
4903,-0.007490418
4904,0.012956584
4905,-0.009125037
4906,-0.000605693
4907,0.008023183
4908,-0.011601349
4909,0.003679466
4910,0.009809153
4911,-0.005487636
4912,-0.005938685
4913,0.007621366
4914,-0.012322723
4915,0.011564859
4916,-0.002185867
4917,0.007138875
4918,-0.01008934
4919,-0.002754167
4920,0.006588549
4921,0.004339494
4922,-0.006888487
4923,-0.001132131
4924,0.004444632
4925,-0.004755762
4926,0.009583378
4927,-0.013551713
4928,0.012475185
4929,-0.009319836
4930,0.000830118
4931,0.005600862
4932,-0.004780404
4933,0.000355301
4934,-0.000374257
4935,0.005174833
4936,-0.000583908
4937,-0.001379869
4938,-0.006486211
4939,0.007885512
4940,-0.000906229
4941,-0.008247477
4942,0.007383755
4943,0.006842483
4944,-0.010336636
4945,-0.000580101
4946,0.002894946
4947,0.001891784
4948,-0.002745567
4949,-0.000574448
4950,0.000952661
4951,0.006828524
4952,-0.010882367
4953,0.011082284
4954,-0.010062837
4955,0.001929598
4956,0.004407672
4957,-0.008510239
4958,0.015315059
4959,-0.013009797
4960,0.004694428
4961,-0.004232387
4962,0.004801601
4963,-0.003612379
4964,-0.002105702
4965,0.007451445
4966,-0.006255941
4967,0.006228404
4968,-0.00283533
4969,-0.008803734
4970,0.016451137
4971,-0.006479074
4972,-0.005310863
4973,0.00642273
4974,0.000711929
4975,-0.007186465
4976,0.006122812
4977,-0.007166439
4978,0.009300636
4979,-0.008246522
4980,0.002709146
4981,0.001900053
4982,-0.00071089
4983,-0.005183591
4984,0.012124816
4985,-0.003169716
4986,-0.008604272
4987,0.004172582
4988,-0.002626519
4989,0.010527323
4990,-0.010978315
4991,-0.001926028
4992,0.004713537
4993,0.002267733
4994,0.00197428
4995,-0.002778443
4996,0.002161415
4997,-0.007131828
4998,0.005421405
4999,-0.007701367
5000,0.014826457
5001,-0.013688152
5002,0.009841724
5003,-0.007619514
5004,0.007915545
5005,-0.00435782
5006,-0.002026705
5007,-0.000443671
5008,0.002106047
5009,-0.003416326
5010,0.009902597
5011,-0.007426204
5012,0.001624698
5013,-0.005517286
5014,0.004908875
5015,0.003938006
5016,-0.006194481
5017,-0.000929953
5018,0.016229988
5019,-0.025136825
5020,0.01438995
5021,-0.005514532
5022,0.005358617
5023,-0.000342715
5024,-0.002141951
5025,-0.001578037
5026,-0.000132523
5027,0.003321398
5028,-0.002930867
5029,0.003358114
5030,-0.001532631
5031,-0.001456927
5032,0.000659837
5033,0.005147378
5034,-0.009121742
5035,0.002004588
5036,0.005449167
5037,-9.69e-05
5038,-0.002693941
5039,-0.00355793
5040,0.006271602
5041,0.000304044
5042,-0.00738683
5043,0.002310213
5044,0.001609594
5045,0.001616339
5046,-0.004428937
5047,0.004933584
5048,-0.004526611
5049,0.007128594
5050,-0.004215913
5051,-0.002673326
5052,0.002509788
5053,0.004984093
5054,-0.005231245
5055,-0.001247953
5056,0.002211962
5057,-0.004326617
5058,0.002706976
5059,0.001248865
5060,-0.000879075
5061,0.001014165
5062,-0.000372479
5063,0.000295481
5064,0.001929014
5065,-0.008117596
5066,0.003990916
5067,0.005426031
5068,0.001480763
5069,-0.007866589
5070,0.000922473
5071,-0.011420754
5072,0.024159849
5073,-0.003274853
5074,-0.007646488
5075,-0.00585277
5076,0.005458715
5077,0.003773042
5078,-0.012563671
5079,0.008426861
5080,0.011224077
5081,-0.021359074
5082,0.022785407
5083,-0.020232375
5084,0.021361828
5085,-0.019688617
5086,0.007814321
5087,-0.007759391
5088,0.014118704
5089,-0.008053213
5090,-0.009630928
5091,0.012905216
5092,0.001616104
5093,-0.006630138
5094,-0.003198543
5095,0.015025086
5096,-0.017414937
5097,0.013777599
5098,0.000518052
5099,-0.010361089
5100,-0.005899185
5101,0.021064476
5102,-0.013474186
5103,1.69e-05
5104,0.000363884
5105,0.011408181
5106,-0.017985551
5107,0.011051158
5108,-0.007788653
5109,0.004006285
5110,0.014529532
5111,-0.021956524
5112,0.007909534
5113,-0.002326606
5114,0.006161068
5115,-0.003423921
5116,0.00262446
5117,-0.00576702
5118,0.003853646
5119,-0.006461825
5120,0.011666449
5121,-0.004460343
5122,-0.003927318
5123,0.008974791
5124,-0.008322241
5125,0.002549361
5126,-0.004270089
5127,0.007186103
5128,-0.008265104
5129,0.005978835
5130,-0.005538978
5131,0.011583093
5132,-0.008088171
5133,-0.002758371
5134,0.002446516
5135,0.003267473
5136,-0.000318847
5137,0.001182213
5138,-0.011779644
5139,0.011991273
5140,-0.003469019
5141,0.006754254
5142,-0.006559692
5143,-8.14e-05
5144,-0.002861115
5145,0.011329484
5146,-0.012815981
5147,-9.38e-06
5148,0.006141207
5149,-0.002592335
5150,0.000626678
5151,0.000409246
5152,5.48e-05
5153,0.002329365
5154,-0.008471422
5155,0.007832377
5156,0.004563884
5157,-0.011181495
5158,0.01133386
5159,-0.00798461
5160,-0.000312418
5161,0.001371698
5162,-0.001852807
5163,0.002671572
5164,0.007517625
5165,-0.015681997
5166,0.010334833
5167,-0.006269128
5168,0.014762341
5169,-0.023424224
5170,0.011309077
5171,0.004507771
5172,-0.003139067
5173,8.25e-05
5174,0.002231382
5175,-0.006637519
5176,0.003257111
5177,0.006304565
5178,-0.005081102
5179,-0.003419052
5180,0.000218544
5181,0.009837855
5182,-0.011926307
5183,0.006000027
5184,-0.004394256
5185,0.004419552
5186,-0.000348848
5187,-0.003570923
5188,0.007475493
5189,-0.006166533
5190,0.000436684
5191,0.003057884
5192,-0.000931263
5193,-0.006899372
